Community,Category,Crime Count,Year,Month,Month Name
strathcona park,Break & Enter - Commercial,1,2024,8,August
strathcona park,Break & Enter - Commercial,1,2024,10,October
strathcona park,Break & Enter - Dwelling,1,2021,2,February
strathcona park,Break & Enter - Dwelling,2,2021,6,June
strathcona park,Break & Enter - Dwelling,1,2021,7,July
strathcona park,Break & Enter - Dwelling,2,2021,10,October
strathcona park,Break & Enter - Dwelling,1,2021,11,November
strathcona park,Break & Enter - Dwelling,1,2021,12,December
strathcona park,Break & Enter - Dwelling,1,2022,2,February
strathcona park,Break & Enter - Dwelling,2,2022,3,March
strathcona park,Break & Enter - Dwelling,1,2022,4,April
strathcona park,Break & Enter - Dwelling,1,2022,9,September
strathcona park,Break & Enter - Dwelling,2,2022,10,October
strathcona park,Break & Enter - Dwelling,1,2023,5,May
strathcona park,Break & Enter - Dwelling,3,2023,6,June
strathcona park,Break & Enter - Dwelling,1,2023,7,July
strathcona park,Break & Enter - Dwelling,1,2023,8,August
strathcona park,Break & Enter - Dwelling,2,2023,9,September
strathcona park,Break & Enter - Dwelling,1,2023,10,October
strathcona park,Break & Enter - Dwelling,1,2023,12,December
strathcona park,Break & Enter - Dwelling,2,2024,1,January
strathcona park,Break & Enter - Dwelling,2,2024,2,February
strathcona park,Break & Enter - Dwelling,1,2024,4,April
strathcona park,Break & Enter - Dwelling,1,2024,6,June
strathcona park,Break & Enter - Dwelling,1,2024,8,August
strathcona park,Break & Enter - Dwelling,1,2024,10,October
strathcona park,Break & Enter - Other Premises,1,2021,7,July
strathcona park,Break & Enter - Other Premises,1,2022,3,March
strathcona park,Break & Enter - Other Premises,1,2022,8,August
strathcona park,Break & Enter - Other Premises,2,2023,11,November
strathcona park,Commercial Robbery,1,2021,3,March
strathcona park,Commercial Robbery,1,2021,8,August
strathcona park,Commercial Robbery,1,2022,9,September
strathcona park,Street Robbery,1,2023,10,October
strathcona park,Theft FROM Vehicle,3,2021,1,January
strathcona park,Theft FROM Vehicle,1,2021,3,March
strathcona park,Theft FROM Vehicle,1,2021,4,April
strathcona park,Theft FROM Vehicle,4,2021,5,May
strathcona park,Theft FROM Vehicle,1,2021,6,June
strathcona park,Theft FROM Vehicle,2,2021,7,July
strathcona park,Theft FROM Vehicle,3,2021,8,August
strathcona park,Theft FROM Vehicle,2,2021,9,September
strathcona park,Theft FROM Vehicle,2,2021,10,October
strathcona park,Theft FROM Vehicle,1,2021,11,November
strathcona park,Theft FROM Vehicle,1,2021,12,December
strathcona park,Theft FROM Vehicle,1,2022,1,January
strathcona park,Theft FROM Vehicle,1,2022,2,February
strathcona park,Theft FROM Vehicle,6,2022,3,March
strathcona park,Theft FROM Vehicle,1,2022,4,April
strathcona park,Theft FROM Vehicle,5,2022,6,June
strathcona park,Theft FROM Vehicle,2,2022,7,July
strathcona park,Theft FROM Vehicle,1,2022,8,August
strathcona park,Theft FROM Vehicle,3,2022,10,October
strathcona park,Theft FROM Vehicle,1,2022,11,November
strathcona park,Theft FROM Vehicle,1,2023,1,January
strathcona park,Theft FROM Vehicle,2,2023,2,February
strathcona park,Theft FROM Vehicle,4,2023,3,March
strathcona park,Theft FROM Vehicle,3,2023,5,May
strathcona park,Theft FROM Vehicle,1,2023,6,June
strathcona park,Theft FROM Vehicle,3,2023,9,September
strathcona park,Theft FROM Vehicle,6,2023,12,December
strathcona park,Theft FROM Vehicle,3,2024,1,January
strathcona park,Theft FROM Vehicle,1,2024,4,April
strathcona park,Theft FROM Vehicle,1,2024,5,May
strathcona park,Theft FROM Vehicle,3,2024,6,June
strathcona park,Theft FROM Vehicle,1,2024,7,July
strathcona park,Theft FROM Vehicle,1,2024,9,September
strathcona park,Theft FROM Vehicle,1,2024,11,November
strathcona park,Theft OF Vehicle,2,2021,1,January
strathcona park,Theft OF Vehicle,1,2021,2,February
strathcona park,Theft OF Vehicle,1,2021,6,June
strathcona park,Theft OF Vehicle,1,2021,8,August
strathcona park,Theft OF Vehicle,1,2021,9,September
strathcona park,Theft OF Vehicle,1,2021,10,October
strathcona park,Theft OF Vehicle,1,2021,12,December
strathcona park,Theft OF Vehicle,1,2022,1,January
strathcona park,Theft OF Vehicle,2,2022,2,February
strathcona park,Theft OF Vehicle,4,2022,3,March
strathcona park,Theft OF Vehicle,1,2022,5,May
strathcona park,Theft OF Vehicle,1,2022,6,June
strathcona park,Theft OF Vehicle,1,2022,7,July
strathcona park,Theft OF Vehicle,1,2022,8,August
strathcona park,Theft OF Vehicle,1,2022,9,September
strathcona park,Theft OF Vehicle,1,2022,11,November
strathcona park,Theft OF Vehicle,1,2023,3,March
strathcona park,Theft OF Vehicle,1,2023,5,May
strathcona park,Theft OF Vehicle,3,2023,6,June
strathcona park,Theft OF Vehicle,2,2023,8,August
strathcona park,Theft OF Vehicle,1,2023,9,September
strathcona park,Theft OF Vehicle,1,2023,10,October
strathcona park,Theft OF Vehicle,1,2024,2,February
strathcona park,Theft OF Vehicle,1,2024,4,April
strathcona park,Theft OF Vehicle,1,2024,9,September
strathcona park,Violence  'Other' (Non-domestic),1,2021,2,February
strathcona park,Violence  'Other' (Non-domestic),2,2021,6,June
strathcona park,Violence  'Other' (Non-domestic),1,2021,7,July
strathcona park,Violence  'Other' (Non-domestic),2,2021,11,November
strathcona park,Violence  'Other' (Non-domestic),1,2022,2,February
strathcona park,Violence  'Other' (Non-domestic),1,2022,8,August
strathcona park,Violence  'Other' (Non-domestic),1,2022,12,December
strathcona park,Violence  'Other' (Non-domestic),2,2023,3,March
strathcona park,Violence  'Other' (Non-domestic),1,2023,4,April
strathcona park,Violence  'Other' (Non-domestic),1,2023,7,July
strathcona park,Violence  'Other' (Non-domestic),1,2023,11,November
strathcona park,Violence  'Other' (Non-domestic),1,2024,1,January
strathcona park,Violence  'Other' (Non-domestic),1,2024,2,February
strathcona park,Violence  'Other' (Non-domestic),1,2024,9,September
strathcona park,Violence  'Other' (Non-domestic),1,2024,11,November
sunalta,Assault (Non-domestic),4,2021,1,January
sunalta,Assault (Non-domestic),4,2021,2,February
sunalta,Assault (Non-domestic),5,2021,3,March
sunalta,Assault (Non-domestic),2,2021,4,April
sunalta,Assault (Non-domestic),4,2021,5,May
sunalta,Assault (Non-domestic),9,2021,6,June
sunalta,Assault (Non-domestic),7,2021,7,July
sunalta,Assault (Non-domestic),1,2021,8,August
sunalta,Assault (Non-domestic),3,2021,9,September
sunalta,Assault (Non-domestic),4,2021,10,October
sunalta,Assault (Non-domestic),3,2021,11,November
sunalta,Assault (Non-domestic),2,2021,12,December
sunalta,Assault (Non-domestic),3,2022,1,January
sunalta,Assault (Non-domestic),2,2022,2,February
sunalta,Assault (Non-domestic),3,2022,3,March
sunalta,Assault (Non-domestic),2,2022,4,April
sunalta,Assault (Non-domestic),5,2022,5,May
sunalta,Assault (Non-domestic),1,2022,6,June
sunalta,Assault (Non-domestic),2,2022,7,July
sunalta,Assault (Non-domestic),4,2022,8,August
sunalta,Assault (Non-domestic),4,2022,9,September
sunalta,Assault (Non-domestic),3,2022,11,November
sunalta,Assault (Non-domestic),1,2022,12,December
sunalta,Assault (Non-domestic),4,2023,1,January
sunalta,Assault (Non-domestic),1,2023,2,February
sunalta,Assault (Non-domestic),3,2023,3,March
sunalta,Assault (Non-domestic),9,2023,4,April
sunalta,Assault (Non-domestic),3,2023,5,May
sunalta,Assault (Non-domestic),2,2023,6,June
sunalta,Assault (Non-domestic),1,2023,8,August
sunalta,Assault (Non-domestic),6,2023,9,September
sunalta,Assault (Non-domestic),2,2023,10,October
sunalta,Assault (Non-domestic),3,2023,11,November
sunalta,Assault (Non-domestic),2,2023,12,December
sunalta,Assault (Non-domestic),1,2024,1,January
sunalta,Assault (Non-domestic),4,2024,2,February
sunalta,Assault (Non-domestic),2,2024,3,March
sunalta,Assault (Non-domestic),3,2024,4,April
sunalta,Assault (Non-domestic),4,2024,5,May
sunalta,Assault (Non-domestic),3,2024,7,July
sunalta,Assault (Non-domestic),2,2024,8,August
sunalta,Assault (Non-domestic),3,2024,9,September
sunalta,Assault (Non-domestic),3,2024,10,October
sunalta,Assault (Non-domestic),2,2024,11,November
sunalta,Break & Enter - Commercial,12,2021,1,January
sunalta,Break & Enter - Commercial,5,2021,2,February
sunalta,Break & Enter - Commercial,2,2021,3,March
sunalta,Break & Enter - Commercial,4,2021,4,April
sunalta,Break & Enter - Commercial,2,2021,5,May
sunalta,Break & Enter - Commercial,2,2021,6,June
sunalta,Break & Enter - Commercial,4,2021,7,July
sunalta,Break & Enter - Commercial,4,2021,9,September
sunalta,Break & Enter - Commercial,5,2021,10,October
sunalta,Break & Enter - Commercial,3,2021,11,November
sunalta,Break & Enter - Commercial,3,2021,12,December
sunalta,Break & Enter - Commercial,5,2022,1,January
sunalta,Break & Enter - Commercial,2,2022,2,February
sunalta,Break & Enter - Commercial,3,2022,3,March
sunalta,Break & Enter - Commercial,4,2022,4,April
sunalta,Break & Enter - Commercial,3,2022,5,May
sunalta,Break & Enter - Commercial,3,2022,6,June
sunalta,Break & Enter - Commercial,2,2022,7,July
sunalta,Break & Enter - Commercial,4,2022,9,September
sunalta,Break & Enter - Commercial,2,2022,10,October
sunalta,Break & Enter - Commercial,4,2022,11,November
sunalta,Break & Enter - Commercial,4,2022,12,December
sunalta,Break & Enter - Commercial,3,2023,1,January
sunalta,Break & Enter - Commercial,1,2023,2,February
sunalta,Break & Enter - Commercial,1,2023,3,March
sunalta,Break & Enter - Commercial,1,2023,4,April
sunalta,Break & Enter - Commercial,4,2023,5,May
sunalta,Break & Enter - Commercial,3,2023,6,June
sunalta,Break & Enter - Commercial,3,2023,7,July
sunalta,Break & Enter - Commercial,3,2023,8,August
sunalta,Break & Enter - Commercial,1,2023,9,September
sunalta,Break & Enter - Commercial,3,2023,10,October
sunalta,Break & Enter - Commercial,3,2023,11,November
sunalta,Break & Enter - Commercial,1,2023,12,December
sunalta,Break & Enter - Commercial,2,2024,1,January
sunalta,Break & Enter - Commercial,2,2024,2,February
sunalta,Break & Enter - Commercial,1,2024,3,March
sunalta,Break & Enter - Commercial,2,2024,4,April
sunalta,Break & Enter - Commercial,4,2024,5,May
sunalta,Break & Enter - Commercial,3,2024,6,June
sunalta,Break & Enter - Commercial,4,2024,7,July
sunalta,Break & Enter - Commercial,5,2024,8,August
sunalta,Break & Enter - Commercial,1,2024,9,September
sunalta,Break & Enter - Commercial,3,2024,10,October
sunalta,Break & Enter - Commercial,1,2024,11,November
sunalta,Break & Enter - Dwelling,1,2021,1,January
sunalta,Break & Enter - Dwelling,1,2021,5,May
sunalta,Break & Enter - Dwelling,2,2021,7,July
sunalta,Break & Enter - Dwelling,1,2021,10,October
sunalta,Break & Enter - Dwelling,1,2021,11,November
sunalta,Break & Enter - Dwelling,2,2022,1,January
sunalta,Break & Enter - Dwelling,1,2022,4,April
sunalta,Break & Enter - Dwelling,1,2022,5,May
sunalta,Break & Enter - Dwelling,2,2022,8,August
sunalta,Break & Enter - Dwelling,1,2022,9,September
sunalta,Break & Enter - Dwelling,1,2022,11,November
sunalta,Break & Enter - Dwelling,1,2023,2,February
sunalta,Break & Enter - Dwelling,2,2023,5,May
sunalta,Break & Enter - Dwelling,1,2023,6,June
sunalta,Break & Enter - Dwelling,1,2023,7,July
sunalta,Break & Enter - Dwelling,1,2023,8,August
sunalta,Break & Enter - Dwelling,1,2023,11,November
sunalta,Break & Enter - Dwelling,1,2024,7,July
sunalta,Break & Enter - Dwelling,2,2024,11,November
sunalta,Break & Enter - Other Premises,1,2021,2,February
sunalta,Break & Enter - Other Premises,1,2021,4,April
sunalta,Break & Enter - Other Premises,1,2021,5,May
sunalta,Break & Enter - Other Premises,1,2021,6,June
sunalta,Break & Enter - Other Premises,2,2021,7,July
sunalta,Break & Enter - Other Premises,1,2021,8,August
sunalta,Break & Enter - Other Premises,1,2021,9,September
sunalta,Break & Enter - Other Premises,2,2022,1,January
sunalta,Break & Enter - Other Premises,1,2022,4,April
sunalta,Break & Enter - Other Premises,2,2022,7,July
sunalta,Break & Enter - Other Premises,1,2022,8,August
sunalta,Break & Enter - Other Premises,1,2022,11,November
sunalta,Break & Enter - Other Premises,1,2022,12,December
sunalta,Break & Enter - Other Premises,1,2023,1,January
sunalta,Break & Enter - Other Premises,1,2023,3,March
sunalta,Break & Enter - Other Premises,2,2023,7,July
sunalta,Break & Enter - Other Premises,1,2023,8,August
sunalta,Break & Enter - Other Premises,2,2023,9,September
sunalta,Break & Enter - Other Premises,3,2023,11,November
sunalta,Break & Enter - Other Premises,2,2023,12,December
sunalta,Break & Enter - Other Premises,1,2024,1,January
sunalta,Break & Enter - Other Premises,2,2024,5,May
sunalta,Break & Enter - Other Premises,4,2024,6,June
sunalta,Break & Enter - Other Premises,1,2024,7,July
sunalta,Break & Enter - Other Premises,1,2024,8,August
sunalta,Break & Enter - Other Premises,1,2024,9,September
sunalta,Break & Enter - Other Premises,2,2024,10,October
sunalta,Commercial Robbery,1,2021,1,January
sunalta,Commercial Robbery,1,2021,9,September
sunalta,Commercial Robbery,1,2022,8,August
sunalta,Commercial Robbery,1,2022,10,October
sunalta,Commercial Robbery,1,2024,6,June
sunalta,Street Robbery,1,2021,1,January
sunalta,Street Robbery,1,2021,6,June
sunalta,Street Robbery,1,2021,7,July
sunalta,Street Robbery,1,2021,8,August
sunalta,Street Robbery,1,2022,3,March
sunalta,Street Robbery,1,2022,4,April
sunalta,Street Robbery,1,2022,8,August
sunalta,Street Robbery,1,2022,11,November
sunalta,Street Robbery,2,2023,3,March
sunalta,Street Robbery,2,2023,6,June
sunalta,Street Robbery,1,2023,7,July
sunalta,Street Robbery,2,2023,9,September
sunalta,Street Robbery,1,2023,10,October
sunalta,Street Robbery,1,2024,1,January
sunalta,Street Robbery,1,2024,6,June
sunalta,Street Robbery,1,2024,9,September
sunalta,Street Robbery,1,2024,11,November
sunalta,Theft FROM Vehicle,3,2021,1,January
sunalta,Theft FROM Vehicle,13,2021,2,February
sunalta,Theft FROM Vehicle,5,2021,3,March
sunalta,Theft FROM Vehicle,9,2021,4,April
sunalta,Theft FROM Vehicle,10,2021,5,May
sunalta,Theft FROM Vehicle,3,2021,6,June
sunalta,Theft FROM Vehicle,5,2021,7,July
sunalta,Theft FROM Vehicle,7,2021,8,August
sunalta,Theft FROM Vehicle,9,2021,9,September
sunalta,Theft FROM Vehicle,7,2021,10,October
sunalta,Theft FROM Vehicle,8,2021,11,November
sunalta,Theft FROM Vehicle,10,2021,12,December
sunalta,Theft FROM Vehicle,5,2022,1,January
sunalta,Theft FROM Vehicle,5,2022,2,February
sunalta,Theft FROM Vehicle,5,2022,3,March
sunalta,Theft FROM Vehicle,5,2022,4,April
sunalta,Theft FROM Vehicle,9,2022,5,May
sunalta,Theft FROM Vehicle,4,2022,6,June
sunalta,Theft FROM Vehicle,7,2022,7,July
sunalta,Theft FROM Vehicle,2,2022,8,August
sunalta,Theft FROM Vehicle,6,2022,9,September
sunalta,Theft FROM Vehicle,3,2022,10,October
sunalta,Theft FROM Vehicle,3,2022,11,November
sunalta,Theft FROM Vehicle,6,2022,12,December
sunalta,Theft FROM Vehicle,2,2023,1,January
sunalta,Theft FROM Vehicle,2,2023,2,February
sunalta,Theft FROM Vehicle,3,2023,3,March
sunalta,Theft FROM Vehicle,4,2023,4,April
sunalta,Theft FROM Vehicle,8,2023,5,May
sunalta,Theft FROM Vehicle,6,2023,6,June
sunalta,Theft FROM Vehicle,2,2023,7,July
sunalta,Theft FROM Vehicle,3,2023,8,August
sunalta,Theft FROM Vehicle,5,2023,9,September
sunalta,Theft FROM Vehicle,1,2023,10,October
sunalta,Theft FROM Vehicle,5,2023,11,November
sunalta,Theft FROM Vehicle,2,2023,12,December
sunalta,Theft FROM Vehicle,1,2024,1,January
sunalta,Theft FROM Vehicle,3,2024,2,February
sunalta,Theft FROM Vehicle,3,2024,3,March
sunalta,Theft FROM Vehicle,5,2024,5,May
sunalta,Theft FROM Vehicle,4,2024,6,June
sunalta,Theft FROM Vehicle,3,2024,7,July
sunalta,Theft FROM Vehicle,1,2024,8,August
sunalta,Theft FROM Vehicle,2,2024,9,September
sunalta,Theft FROM Vehicle,2,2024,10,October
sunalta,Theft FROM Vehicle,2,2024,11,November
sunalta,Theft OF Vehicle,4,2021,1,January
sunalta,Theft OF Vehicle,3,2021,2,February
sunalta,Theft OF Vehicle,2,2021,4,April
sunalta,Theft OF Vehicle,1,2021,5,May
sunalta,Theft OF Vehicle,3,2021,6,June
sunalta,Theft OF Vehicle,2,2021,7,July
sunalta,Theft OF Vehicle,1,2021,8,August
sunalta,Theft OF Vehicle,2,2021,9,September
sunalta,Theft OF Vehicle,2,2021,10,October
sunalta,Theft OF Vehicle,1,2021,12,December
sunalta,Theft OF Vehicle,6,2022,1,January
sunalta,Theft OF Vehicle,4,2022,2,February
sunalta,Theft OF Vehicle,4,2022,3,March
sunalta,Theft OF Vehicle,2,2022,4,April
sunalta,Theft OF Vehicle,3,2022,5,May
sunalta,Theft OF Vehicle,2,2022,7,July
sunalta,Theft OF Vehicle,2,2022,8,August
sunalta,Theft OF Vehicle,1,2022,9,September
sunalta,Theft OF Vehicle,2,2022,10,October
sunalta,Theft OF Vehicle,1,2022,11,November
sunalta,Theft OF Vehicle,2,2022,12,December
sunalta,Theft OF Vehicle,1,2023,1,January
sunalta,Theft OF Vehicle,1,2023,2,February
sunalta,Theft OF Vehicle,1,2023,4,April
sunalta,Theft OF Vehicle,4,2023,6,June
sunalta,Theft OF Vehicle,4,2023,7,July
sunalta,Theft OF Vehicle,1,2023,8,August
sunalta,Theft OF Vehicle,2,2023,9,September
sunalta,Theft OF Vehicle,1,2023,10,October
sunalta,Theft OF Vehicle,2,2023,11,November
sunalta,Theft OF Vehicle,1,2023,12,December
sunalta,Theft OF Vehicle,2,2024,1,January
sunalta,Theft OF Vehicle,3,2024,2,February
sunalta,Theft OF Vehicle,1,2024,6,June
sunalta,Theft OF Vehicle,1,2024,7,July
sunalta,Theft OF Vehicle,4,2024,8,August
sunalta,Theft OF Vehicle,1,2024,11,November
sunalta,Violence  'Other' (Non-domestic),3,2021,1,January
sunalta,Violence  'Other' (Non-domestic),1,2021,2,February
sunalta,Violence  'Other' (Non-domestic),1,2021,5,May
sunalta,Violence  'Other' (Non-domestic),2,2021,7,July
sunalta,Violence  'Other' (Non-domestic),1,2021,8,August
sunalta,Violence  'Other' (Non-domestic),2,2021,10,October
sunalta,Violence  'Other' (Non-domestic),2,2021,12,December
sunalta,Violence  'Other' (Non-domestic),2,2022,1,January
sunalta,Violence  'Other' (Non-domestic),2,2022,3,March
sunalta,Violence  'Other' (Non-domestic),1,2022,4,April
sunalta,Violence  'Other' (Non-domestic),1,2022,6,June
sunalta,Violence  'Other' (Non-domestic),1,2022,9,September
sunalta,Violence  'Other' (Non-domestic),3,2022,10,October
sunalta,Violence  'Other' (Non-domestic),1,2022,11,November
sunalta,Violence  'Other' (Non-domestic),3,2023,3,March
sunalta,Violence  'Other' (Non-domestic),1,2023,4,April
sunalta,Violence  'Other' (Non-domestic),3,2023,6,June
sunalta,Violence  'Other' (Non-domestic),1,2023,7,July
sunalta,Violence  'Other' (Non-domestic),1,2023,10,October
sunalta,Violence  'Other' (Non-domestic),1,2024,2,February
sunalta,Violence  'Other' (Non-domestic),1,2024,3,March
sunalta,Violence  'Other' (Non-domestic),2,2024,4,April
sunalta,Violence  'Other' (Non-domestic),1,2024,5,May
sunalta,Violence  'Other' (Non-domestic),2,2024,6,June
sunalta,Violence  'Other' (Non-domestic),1,2024,7,July
sunalta,Violence  'Other' (Non-domestic),3,2024,8,August
sunalta,Violence  'Other' (Non-domestic),1,2024,10,October
sundance,Assault (Non-domestic),1,2021,3,March
sundance,Assault (Non-domestic),1,2021,5,May
sundance,Assault (Non-domestic),1,2021,8,August
sundance,Assault (Non-domestic),1,2021,9,September
sundance,Assault (Non-domestic),1,2021,11,November
sundance,Assault (Non-domestic),2,2022,5,May
sundance,Assault (Non-domestic),2,2022,8,August
sundance,Assault (Non-domestic),1,2022,12,December
sundance,Assault (Non-domestic),2,2023,1,January
sundance,Assault (Non-domestic),1,2023,12,December
sundance,Assault (Non-domestic),3,2024,2,February
sundance,Assault (Non-domestic),2,2024,3,March
sundance,Assault (Non-domestic),1,2024,5,May
sundance,Assault (Non-domestic),1,2024,8,August
sundance,Assault (Non-domestic),1,2024,9,September
sundance,Assault (Non-domestic),1,2024,10,October
sundance,Assault (Non-domestic),1,2024,11,November
sundance,Break & Enter - Commercial,1,2022,7,July
sundance,Break & Enter - Commercial,1,2022,8,August
sundance,Break & Enter - Commercial,3,2022,9,September
