Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-114.0,51.11,CALGARY INT'L CS,3031094,2023-09-04,2023,9,4,,11.9,,8.2,,10.1,,7.9,,0.0,,,,,,5.8,,,,,M,,M
-114.0,51.11,CALGARY INT'L CS,3031094,2023-09-05,2023,9,5,,22.2,,7.8,,15.0,,3.0,,0.0,,,,,,0.2,,,,33.0,,50.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-09-06,2023,9,6,,17.0,,8.0,,12.5,,5.5,,0.0,,,,,,1.4,,,,33.0,,54.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-09-07,2023,9,7,,19.2,,5.0,,12.1,,5.9,,0.0,,,,,,0.0,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-09-08,2023,9,8,,18.2,,6.7,,12.5,,5.5,,0.0,,,,,,0.0,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-09-09,2023,9,9,,21.4,,5.4,,13.4,,4.6,,0.0,,,,,,0.0,,,,17.0,,32.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-09-10,2023,9,10,,22.1,,4.7,,13.4,,4.6,,0.0,,,,,,0.0,,,,15.0,,43.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-09-11,2023,9,11,,24.8,,5.4,,15.1,,2.9,,0.0,,,,,,0.0,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-09-12,2023,9,12,,24.1,,12.9,,18.5,,0.0,,0.5,,,,,,0.4,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-09-13,2023,9,13,,20.7,,10.0,,15.4,,2.6,,0.0,,,,,,0.0,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-09-14,2023,9,14,,20.4,,5.2,,12.8,,5.2,,0.0,,,,,,0.0,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-09-15,2023,9,15,,25.6,,2.9,,14.3,,3.7,,0.0,,,,,,0.0,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-09-16,2023,9,16,,28.5,,10.8,,19.7,,0.0,,1.7,,,,,,0.0,,,,29.0,,35.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-09-17,2023,9,17,,25.7,,9.6,,17.6,,0.4,,0.0,,,,,,0.0,,,,29.0,,39.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-09-18,2023,9,18,,20.4,,8.3,,14.4,,3.6,,0.0,,,,,,1.5,,,,16.0,,51.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-09-19,2023,9,19,,13.4,,3.6,,8.5,,9.5,,0.0,,,,,,2.1,,,,25.0,,36.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-09-20,2023,9,20,,8.9,,4.3,,6.6,,11.4,,0.0,,,,,,0.0,,,,35.0,,42.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-09-21,2023,9,21,,15.7,,2.5,,9.1,,8.9,,0.0,,,,,,0.0,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-09-22,2023,9,22,,20.2,,3.0,,11.6,,6.4,,0.0,,,,,,0.0,,,,18.0,,33.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-09-23,2023,9,23,,21.7,,7.2,,14.5,,3.5,,0.0,,,,,,0.0,,,,17.0,,44.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-09-24,2023,9,24,,20.3,,7.0,,13.6,,4.4,,0.0,,,,,,0.0,,,,30.0,,34.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-09-25,2023,9,25,,19.9,,2.4,,11.2,,6.8,,0.0,,,,,,0.0,,,,19.0,,39.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-09-26,2023,9,26,,22.2,,8.5,,15.4,,2.6,,0.0,,,,,,0.0,,,,27.0,,44.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-09-27,2023,9,27,,16.6,,6.7,,11.6,,6.4,,0.0,,,,,,0.0,,,,17.0,,40.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-09-28,2023,9,28,,16.8,,2.7,,9.8,,8.2,,0.0,,,,,,0.3,,,,34.0,,44.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-09-29,2023,9,29,,13.9,,-0.8,,6.5,,11.5,,0.0,,,,,,0.0,,,,1.0,,39.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-09-30,2023,9,30,,6.1,,3.8,,5.0,,13.0,,0.0,,,,,,4.7,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-10-01,2023,10,1,,12.3,,3.3,,7.8,,10.2,,0.0,,,,,,0.6,,,,16.0,,34.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-10-02,2023,10,2,,17.7,,1.2,,9.5,,8.5,,0.0,,,,,,0.0,,,,17.0,,35.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-10-03,2023,10,3,,15.3,,0.9,,8.1,,9.9,,0.0,,,,,,0.0,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-10-04,2023,10,4,,12.7,,1.9,,7.3,,10.7,,0.0,,,,,,0.1,,,,34.0,,54.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-10-05,2023,10,5,,10.1,,-0.3,,4.9,,13.1,,0.0,,,,,,0.0,,,,3.0,,35.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-10-06,2023,10,6,,21.2,,-1.5,,9.9,,8.1,,0.0,,,,,,0.0,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-10-07,2023,10,7,,23.3,,3.1,,13.2,,4.8,,0.0,,,,,,0.0,,,,19.0,,36.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-10-08,2023,10,8,,25.8,,1.2,,13.5,,4.5,,0.0,,,,,,0.0,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-10-09,2023,10,9,,25.4,,4.8,,15.1,,2.9,,0.0,,,,,,0.0,,,,28.0,,31.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-10-10,2023,10,10,,20.7,,8.5,,14.6,,3.4,,0.0,,,,,,0.0,,,,15.0,,39.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-10-11,2023,10,11,,10.9,,5.2,,8.1,,9.9,,0.0,,,,,,8.3,,,,34.0,,37.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-10-12,2023,10,12,,9.7,,5.4,,7.5,,10.5,,0.0,,,,,,4.0,,,,34.0,,39.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-10-13,2023,10,13,,9.6,,3.3,,6.4,,11.6,,0.0,,,,,,0.0,,,,15.0,,43.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-10-14,2023,10,14,,13.8,,2.0,,7.9,,10.1,,0.0,,,,,,0.0,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-10-15,2023,10,15,,18.4,,3.8,,11.1,,6.9,,0.0,,,,,,0.0,,,,29.0,,39.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-10-16,2023,10,16,,11.8,,2.0,,6.9,,11.1,,0.0,,,,,,0.0,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-10-17,2023,10,17,,15.4,,5.8,,10.6,,7.4,,0.0,,,,,,7.5,,,,34.0,,52.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-10-18,2023,10,18,,20.3,,5.1,,12.7,,5.3,,0.0,,,,,,0.1,,,,28.0,,59.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-10-19,2023,10,19,,21.5,,4.7,,13.1,,4.9,,0.0,,,,,,0.0,,,,28.0,,61.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-10-20,2023,10,20,,11.9,,0.4,,6.1,,11.9,,0.0,,,,,,0.0,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-10-21,2023,10,21,,9.8,,-0.6,,4.6,,13.4,,0.0,,,,,,0.0,,,,36.0,,33.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-10-22,2023,10,22,,5.1,,1.1,,3.1,,14.9,,0.0,,,,,,0.0,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-10-23,2023,10,23,,1.7,,-7.3,,-2.8,,20.8,,0.0,,,,,,7.1,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-10-24,2023,10,24,,-7.2,,-14.0,,-10.6,,28.6,,0.0,,,,,,2.0,,10.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-10-25,2023,10,25,,-8.0,,-17.1,,-12.5,,30.5,,0.0,,,,,,0.0,,9.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-10-26,2023,10,26,,-6.7,,-17.3,,-12.0,,30.0,,0.0,,,,,,0.2,,9.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-10-27,2023,10,27,,-3.3,,-13.2,,-8.2,,26.2,,0.0,,,,,,0.2,,9.0,,32.0,,36.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-10-28,2023,10,28,,-0.4,,-9.7,,-5.0,,23.0,,0.0,,,,,,0.0,,8.0,,31.0,,45.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-10-29,2023,10,29,,4.4,,-11.5,,-3.5,,21.5,,0.0,,,,,,0.3,,8.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-10-30,2023,10,30,,4.1,,-4.8,,-0.3,,18.3,,0.0,,,,,,0.0,,8.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-10-31,2023,10,31,,8.6,,-4.8,,1.9,,16.1,,0.0,,,,,,0.0,,7.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-11-01,2023,11,1,,,M,,M,,M,,M,,M,,,,,,M,5.0,,,M,,M
-114.0,51.11,CALGARY INT'L CS,3031094,2023-11-02,2023,11,2,,4.3,,-1.6,,1.4,,16.6,,0.0,,,,,,1.0,,4.0,,34.0,,34.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-11-03,2023,11,3,,11.4,,-3.3,,4.1,,13.9,,0.0,,,,,,0.0,,4.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-11-04,2023,11,4,,12.3,,-1.0,,5.6,,12.4,,0.0,,,,,,0.0,,1.0,,28.0,,47.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-11-05,2023,11,5,,13.4,,3.0,,8.2,,9.8,,0.0,,,,,,0.0,,,,29.0,,46.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-11-06,2023,11,6,,9.1,,-3.8,,2.6,,15.4,,0.0,,,,,,0.0,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-11-07,2023,11,7,,9.3,,-3.6,,2.8,,15.2,,0.0,,,,,,0.0,,,,1.0,,46.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-11-08,2023,11,8,,7.8,,-6.7,,0.6,,17.4,,0.0,,,,,,0.0,,,,33.0,,46.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-11-09,2023,11,9,,7.5,,-6.8,,0.3,,17.7,,0.0,,,,,,0.0,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-11-10,2023,11,10,,8.8,,-3.2,,2.8,,15.2,,0.0,,,,,,0.0,,,,28.0,,45.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-11-11,2023,11,11,,12.8,,-6.3,,3.2,,14.8,,0.0,,,,,,0.0,,,,26.0,,78.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-11-12,2023,11,12,,8.4,,-2.5,,2.9,,15.1,,0.0,,,,,,0.0,,,,30.0,,46.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-11-13,2023,11,13,,14.1,,-5.4,,4.4,,13.6,,0.0,,,,,,0.0,,,,24.0,,47.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-11-14,2023,11,14,,6.4,,-5.9,,0.2,,17.8,,0.0,,,,,,0.0,,,,30.0,,62.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-11-15,2023,11,15,,3.7,,-6.3,,-1.3,,19.3,,0.0,,,,,,2.7,,,,29.0,,45.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-11-16,2023,11,16,,6.9,,-11.0,,-2.0,,20.0,,0.0,,,,,,0.2,,3.0,,28.0,,32.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-11-17,2023,11,17,,15.3,,0.5,,7.9,,10.1,,0.0,,,,,,0.0,,,,28.0,,44.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-11-18,2023,11,18,,11.7,,-3.7,,4.0,,14.0,,0.0,,,,,,0.0,,,,28.0,,51.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-11-19,2023,11,19,,13.3,,-1.0,,6.2,,11.8,,0.0,,,,,,0.1,,,,29.0,,51.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-11-20,2023,11,20,,6.1,,-3.9,,1.1,,16.9,,0.0,,,,,,0.0,,,,29.0,,47.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-11-21,2023,11,21,,14.4,,-3.8,,5.3,,12.7,,0.0,,,,,,0.0,,,,1.0,,51.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-11-22,2023,11,22,,3.1,,-3.2,,0.0,,18.0,,0.0,,,,,,0.6,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-11-23,2023,11,23,,0.7,,-6.3,,-2.8,,20.8,,0.0,,,,,,0.1,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-11-24,2023,11,24,,3.8,,-11.3,,-3.7,,21.7,,0.0,,,,,,0.0,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-11-25,2023,11,25,,5.5,,-7.5,,-1.0,,19.0,,0.0,,,,,,0.0,,,,34.0,,53.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-11-26,2023,11,26,,4.5,,-6.7,,-1.1,,19.1,,0.0,,,,,,0.0,,,,36.0,,37.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-11-27,2023,11,27,,9.4,,-7.7,,0.8,,17.2,,0.0,,,,,,0.0,,,,29.0,,41.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-11-28,2023,11,28,,8.4,,-5.0,,1.7,,16.3,,0.0,,,,,,0.0,,,,31.0,,43.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-11-29,2023,11,29,,3.9,,-8.4,,-2.3,,20.3,,0.0,,,,,,0.0,,,,35.0,,39.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-11-30,2023,11,30,,-1.3,,-9.1,,-5.2,,23.2,,0.0,,,,,,0.0,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-12-01,2023,12,1,,0.9,,-12.4,,-5.7,,23.7,,0.0,,,,,,0.0,,,,29.0,,34.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-12-02,2023,12,2,,4.0,,-9.1,,-2.5,,20.5,,0.0,,,,,,0.0,,,,30.0,,42.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-12-03,2023,12,3,,3.5,,-7.3,,-1.9,,19.9,,0.0,,,,,,0.0,,,,29.0,,45.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-12-04,2023,12,4,,7.9,,0.7,,4.3,,13.7,,0.0,,,,,,0.0,,,,29.0,,47.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-12-05,2023,12,5,,16.9,,-0.4,,8.2,,9.8,,0.0,,,,,,0.0,,,,27.0,,54.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-12-06,2023,12,6,,8.4,,-3.9,,2.2,,15.8,,0.0,,,,,,0.0,,0.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-12-07,2023,12,7,,2.3,,-2.2,,0.1,,17.9,,0.0,,,,,,3.5,,,,35.0,,42.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-12-08,2023,12,8,,-2.2,,-6.6,,-4.4,,22.4,,0.0,,,,,,5.9,,4.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-12-09,2023,12,9,,0.6,,-14.5,,-6.9,,24.9,,0.0,,,,,,0.0,,10.0,,24.0,,37.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-12-10,2023,12,10,,5.9,,-4.0,,0.9,,17.1,,0.0,,,,,,0.0,,8.0,,29.0,,50.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-12-11,2023,12,11,,0.7,,-8.5,,-3.9,,21.9,,0.0,,,,,,0.0,,4.0,,36.0,,36.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-12-12,2023,12,12,,2.6,,-8.9,,-3.2,,21.2,,0.0,,,,,,0.0,,4.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-12-13,2023,12,13,,13.3,,-8.4,,2.5,,15.5,,0.0,,,,,,0.0,,4.0,,27.0,,39.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-12-14,2023,12,14,,9.5,,-0.4,,4.6,,13.4,,0.0,,,,,,1.0,,4.0,,3.0,,36.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-12-15,2023,12,15,,3.6,,-5.6,,-1.0,,19.0,,0.0,,,,,,0.0,,4.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-12-16,2023,12,16,,10.3,,-1.5,,4.4,,13.6,,0.0,,,,,,0.0,,4.0,,29.0,,51.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-12-17,2023,12,17,,5.3,,-4.2,,0.5,,17.5,,0.0,,,,,,0.0,,4.0,,2.0,,44.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-12-18,2023,12,18,,7.5,,-1.3,,3.1,,14.9,,0.0,,,,,,0.0,,4.0,,30.0,,38.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-12-19,2023,12,19,,-1.1,,-3.3,,-2.2,,20.2,,0.0,,,,,,0.0,,4.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-12-20,2023,12,20,,9.9,,-3.9,,3.0,,15.0,,0.0,,,,,,0.0,,4.0,,27.0,,40.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-12-21,2023,12,21,,7.2,,-2.0,,2.6,,15.4,,0.0,,,,,,0.0,,3.0,,3.0,,41.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-12-22,2023,12,22,,10.7,,-0.1,,5.3,,12.7,,0.0,,,,,,0.0,,2.0,,36.0,,62.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-12-23,2023,12,23,,2.0,,-8.4,,-3.2,,21.2,,0.0,,,,,,1.2,,3.0,,1.0,,58.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-12-24,2023,12,24,,0.0,,-14.1,,-7.1,,25.1,,0.0,,,,,,0.0,,1.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-12-25,2023,12,25,,4.1,,-13.8,,-4.8,,22.8,,0.0,,,,,,0.0,,1.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-12-26,2023,12,26,,9.0,,-8.2,,0.4,,17.6,,0.0,,,,,,0.0,,2.0,,30.0,,58.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-12-27,2023,12,27,,5.4,,-6.3,,-0.5,,18.5,,0.0,,,,,,0.0,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-12-28,2023,12,28,,10.0,,-0.2,,4.9,,13.1,,0.0,,,,,,0.0,,,,30.0,,41.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-12-29,2023,12,29,,6.8,,-4.6,,1.1,,16.9,,0.0,,,,,,0.0,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-12-30,2023,12,30,,3.8,,-6.6,,-1.4,,19.4,,0.0,,,,,,0.0,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2023-12-31,2023,12,31,,10.1,,-1.9,,4.1,,13.9,,0.0,,,,,,2.3,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-01-01,2024,1,1,,4.7,,-5.5,,-0.4,,18.4,,0.0,,,,,,2.3,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-01-02,2024,1,2,,2.8,,-8.3,,-2.7,,20.7,,0.0,,,,,,0.0,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-01-03,2024,1,3,,-4.1,,-8.1,,-6.1,,24.1,,0.0,,,,,,0.0,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-01-04,2024,1,4,,4.5,,-9.3,,-2.4,,20.4,,0.0,,,,,,0.0,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-01-05,2024,1,5,,3.1,,-6.0,,-1.4,,19.4,,0.0,,,,,,0.2,,,,36.0,,43.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-01-06,2024,1,6,,-0.5,,-9.7,,-5.1,,23.1,,0.0,,,,,,0.6,,,,36.0,,47.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-01-07,2024,1,7,,-9.6,,-19.0,,-14.3,,32.3,,0.0,,,,,,0.7,,1.0,,35.0,,50.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-01-08,2024,1,8,,-2.2,,-21.3,,-11.8,,29.8,,0.0,,,,,,0.0,,6.0,,29.0,,40.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-01-09,2024,1,9,,-0.3,,-15.5,,-7.9,,25.9,,0.0,,,,,,1.1,,5.0,,35.0,,48.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-01-10,2024,1,10,,-15.3,,-24.6,,-19.9,,37.9,,0.0,,,,,,2.8,,11.0,,36.0,,42.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-01-11,2024,1,11,,-24.6,,-32.4,,-28.5,,46.5,,0.0,,,,,,0.3,,11.0,,36.0,,43.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-01-12,2024,1,12,,-31.1,,-36.1,,-33.6,,51.6,,0.0,,,,,,0.0,,10.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-01-13,2024,1,13,,-26.8,,-36.4,,-31.6,,49.6,,0.0,,,,,,0.0,,10.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-01-14,2024,1,14,,-27.0,,-36.8,,-31.9,,49.9,,0.0,,,,,,0.0,,10.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-01-15,2024,1,15,,-8.8,,-34.4,,-21.6,,39.6,,0.0,,,,,,0.0,,10.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-01-16,2024,1,16,,-6.3,,-15.2,,-10.7,,28.7,,0.0,,,,,,2.0,,10.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-01-17,2024,1,17,,-15.0,,-18.4,,-16.7,,34.7,,0.0,,,,,,4.5,,13.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-01-18,2024,1,18,,-15.5,,-24.9,,-20.2,,38.2,,0.0,,,,,,0.1,,16.0,,35.0,,31.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-01-19,2024,1,19,,-15.6,,-26.7,,-21.2,,39.2,,0.0,,,,,,0.0,,15.0,,18.0,,34.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-01-20,2024,1,20,,-7.3,,-15.6,,-11.5,,29.5,,0.0,,,,,,0.0,,15.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-01-21,2024,1,21,,-11.7,,-13.3,,-12.5,,30.5,,0.0,,,,,,0.0,,15.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-01-22,2024,1,22,,-12.2,,-14.5,,-13.3,,31.3,,0.0,,,,,,0.1,,14.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-01-23,2024,1,23,,7.3,,-12.3,,-2.5,,20.5,,0.0,,,,,,0.0,,14.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-01-24,2024,1,24,,5.6,,-7.2,,-0.8,,18.8,,0.0,,,,,,0.0,,14.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-01-25,2024,1,25,,8.2,,0.2,,4.2,,13.8,,0.0,,,,,,0.0,,14.0,,28.0,,34.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-01-26,2024,1,26,,8.6,,-4.1,,2.3,,15.7,,0.0,,,,,,0.0,,13.0,,28.0,,43.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-01-27,2024,1,27,,10.8,,-6.4,,2.2,,15.8,,0.0,,,,,,0.0,,13.0,,27.0,,46.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-01-28,2024,1,28,,10.8,,-1.5,,4.6,,13.4,,0.0,,,,,,0.0,,11.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-01-29,2024,1,29,,8.5,,-1.0,,3.8,,14.2,,0.0,,,,,,0.0,,9.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-01-30,2024,1,30,,14.5,,1.5,,8.0,,10.0,,0.0,,,,,,0.0,,9.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-01-31,2024,1,31,,8.5,,-3.8,,2.3,,15.7,,0.0,,,,,,0.0,,7.0,,20.0,,38.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-02-01,2024,2,1,,12.7,,0.8,,6.8,,11.2,,0.0,,,,,,0.0,,6.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-02-02,2024,2,2,,12.6,,-1.9,,5.4,,12.6,,0.0,,,,,,0.0,,4.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-02-03,2024,2,3,,5.0,,-3.1,,0.9,,17.1,,0.0,,,,,,0.7,,1.0,,34.0,,48.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-02-04,2024,2,4,,-2.6,,-7.5,,-5.1,,23.1,,0.0,,,,,,6.8,,0.0,,36.0,,38.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-02-05,2024,2,5,,-1.6,,-11.8,,-6.7,,24.7,,0.0,,,,,,0.0,,3.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-02-06,2024,2,6,,-6.2,,-8.6,,-7.4,,25.4,,0.0,,,,,,0.2,,3.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-02-07,2024,2,7,,-7.0,,-8.2,,-7.6,,25.6,,0.0,,,,,,0.8,,3.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-02-08,2024,2,8,,-4.3,,-7.8,,-6.1,,24.1,,0.0,,,,,,0.2,,5.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-02-09,2024,2,9,,-3.1,,-11.4,,-7.3,,25.3,,0.0,,,,,,0.5,,13.0,,36.0,,32.0,
